statement,source,link,veracity
"""Elizabeth Warren doesn't think Obamacare goes far enough: ‘The next step is single payer.' Does Sen. Nelson agree? He has in the past ... Sen. Nelson votes with Warren 90 percent of the time.""",National Republican Senatorial Committee,/web/20180119171018/http://www.politifact.com/florida/statements/2017/jul/19/national-republican-senatorial-committee/republicans-mislead-ad-linking-bill-nelson-elizabe/,0
"""One"" Texas school ""district alone -- Austin ISD -- is expected to lose more than $530 million in local property taxes to Robin Hood this year.""",Joe Straus,/web/20180119171018/http://www.politifact.com/texas/statements/2017/jul/19/joe-straus/joe-straus-says-austin-school-district-expected-lo/,1
"""The last majority-Anglo high school class in Texas graduated in 2014.""",Evan Smith,/web/20180119171018/http://www.politifact.com/texas/statements/2017/jul/19/evan-smith/evan-smith-incorrectly-says-last-anglo-majority-te/,0
"""In the ‘40s, 68 cents of every health care dollar was actually paid for by the patient, today it’s only 11 cents.""",Ron Johnson,/web/20180119171018/http://www.politifact.com/wisconsin/statements/2017/jul/19/ron-johnson/johnson-mostly-target-claim-out-pocket-health-cost/,1
"""America has more people employed as tax preparers (1.2 million) than as police and firefighters.""",George Will,/web/20180119171018/http://www.politifact.com/punditfact/statements/2017/jul/18/george-will/do-tax-preparers-outnumber-firefighters-and-police/,0
Shepard Smith was fired from Fox News.,Bloggers,/web/20180119171018/http://www.politifact.com/punditfact/statements/2017/jul/18/blog-posting/no-fox-news-anchor-shepard-smith-did-not-punch-sea/,0
"Says Ted Kennedy met ""with the KGB in order to beat Ronald Reagan in 1984.""",Greg Gutfeld,/web/20180119171018/http://www.politifact.com/punditfact/statements/2017/jul/18/greg-gutfeld/fox-news-host-cites-ted-kennedy-kgb-meeting-never-/,0
"""I've gotten rid of the Johnson Amendment … I signed an executive order so that now ... ministers and and preachers and rabbis and whoever it may be, they can speak. You know, you couldn’t speak politically before, now you can.""",Donald Trump,/web/20180119171018/http://www.politifact.com/truth-o-meter/statements/2017/jul/18/donald-trump/trump-claims-he-got-rid-johnson-amendment-true/,0
"""There was someone else on that plane for the secret Bill Clinton/Loretta Lynch meeting.""",Bloggers,/web/20180119171018/http://www.politifact.com/punditfact/statements/2017/jul/18/blog-posting/fake-news-saga-claims-paul-ryan-attended-loretta-l/,0
"""Malia Obama Fired From Cushy Internship At Spanish Embassy""",FreedomCrossroads.us,/web/20180119171031/http://www.politifact.com/punditfact/statements/2017/jul/18/freedomcrossroadsus/no-malia-obama-wasnt-fired-smoking-marijuana/,0
"""One in three people who’s receiving treatment for (opioid) drug problems gets some help from Medicaid to pay for that.""",Elizabeth Warren,/web/20180119171031/http://www.politifact.com/truth-o-meter/statements/2017/jul/18/elizabeth-warren/are-third-people-drug-problems-medicaid-elizabeth-/,1
"""White House chef quits because Trump has only eaten fast food for 6 months.""",HalfwayPost.com,/web/20180119171031/http://www.politifact.com/punditfact/statements/2017/jul/17/halfwaypostcom/white-house-chefs-faux-resignation-fake-news-menu/,0
"Says his job approval poll numbers are ""not bad"" relative to other presidents at this point in his presidency.",Donald Trump,/web/20180119171031/http://www.politifact.com/truth-o-meter/statements/2017/jul/17/donald-trump/trumps-false-claim-his-presidential-approval-ratin/,0
"In Ohio, due to Medicaid expansion, ""nearly 60,000 disabled citizens are stuck on waiting lists ... leaving them without the care they need for months or even years.""",Mike Pence,/web/20180119171031/http://www.politifact.com/truth-o-meter/statements/2017/jul/17/mike-pence/pence-falsely-ties-medicaid-expansion-disability-w/,0
"""I helped win one of the biggest private lawsuits against Medicare fraud in history. The government declined to pursue the case, so my firm did, and we recovered $324 million for taxpayers.""",Stacey Evans,/web/20180119171031/http://www.politifact.com/georgia/statements/2017/jul/14/stacey-evans/did-stacey-evans-help-win-one-biggest-private-laws/,1
"Says ""Donald Trump was doing a rally in the state of Florida"" the day Trump's son and others met with a Russian lawyer in New York.",Corey Lewandowski,/web/20180119171031/http://www.politifact.com/punditfact/statements/2017/jul/14/corey-lewandowski/lewandowski-wrongly-says-trump-florida-day-trump-t/,0
"Says former Rep. Michele Bachmann said that ""White People Have Suffered More In The Last 8 Years Than Blacks Did During Couple Years Of Slavery.""",Uspoln Website,/web/20180119171031/http://www.politifact.com/punditfact/statements/2017/jul/14/uspoln/no-bachmann-didnt-say-whites-suffered-more-under-o/,0
"Says Tom Barrett ""has directed that tens of millions of City of Milwaukee tax dollars be used for the construction of a downtown trolley at the expense of: health and public safety; repair and replacement of public infrastructure; public education; and, job creation and economic development.""","Save Our City, Milwaukeeans Can't Wait",/web/20180119171031/http://www.politifact.com/wisconsin/statements/2017/jul/14/save-our-city-milwaukeeans-cant-wait/tens-millions-tax-money-directed-milwaukee-streetc/,0
Says it’s documented that City of Austin fees for building an apartment complex are nearly 10 times what Dallas levies.,Paul Workman,/web/20180119171031/http://www.politifact.com/texas/statements/2017/jul/13/paul-workman/paul-workman-mostly-right-apartment-development-fe/,1
"""It's an absolute fact"" that China and North Korea ""have consistently over many, many years"" meddled in U.S. elections.",Reince Priebus,/web/20180119171031/http://www.politifact.com/wisconsin/statements/2017/jul/13/reince-priebus/china-and-north-korea-consistently-over-many-many-/,0
Says two of U.S. Rep. Nancy Pelosi’s daughters were arrested for smuggling drugs.,Bloggers,/web/20180119171031/http://www.politifact.com/punditfact/statements/2017/jul/13/blog-posting/fake-news-saga-wrongly-says-nancy-pelosis-daughter/,0
"""Collusion is not illegal.""",Eric Bolling,/web/20180119171031/http://www.politifact.com/punditfact/statements/2017/jul/12/eric-bolling/collusion-not-illegal-fox-news-host-eric-bolling-s/,0
"Medicaid ""is contributing to 70 percent of our budget deficit right now. It’s the one that is in our lap because of Obamacare.""",Pat Toomey,/web/20180119171031/http://www.politifact.com/truth-o-meter/statements/2017/jul/12/pat-toomey/medicaid-driving-budget-deficit-pat-toomey-said/,0
"Says ""CNN host Fareed Zakaria calls for jihad rape of white women.""",Bloggers,/web/20180119171031/http://www.politifact.com/truth-o-meter/statements/2017/jul/12/blog-posting/recycled-parody-cnns-zakaria-calls-jihadi-rape-whi/,0
"""3,000-Pound Great White Shark Captured in Great Lakes.""",Bloggers,/web/20180119171031/http://www.politifact.com/punditfact/statements/2017/jul/12/blog-posting/its-fake-news-3000-pound-shark-was-caught-lake-mic/,0
"Tax cuts approved and those proposed in his state budget ""will exceed $8 billion by the time the budget is done.""",Scott Walker,/web/20180119171031/http://www.politifact.com/wisconsin/statements/2017/jul/12/scott-walker/walker-tax-cuts-will-exceed-8-billion-if-budget-pr/,1
"California taxes are ""among the highest in the nation.""",Travis Allen,/web/20180119171045/http://www.politifact.com/california/statements/2017/jul/11/travis-allen/mostly-true-californias-taxes-among-highest-nation/,1
"""Midtown crime is up by 30 percent the last quarter.""",Rick Baker,/web/20180119171045/http://www.politifact.com/florida/statements/2017/jul/11/rick-baker/did-crime-go-30-percent-midtown-last-quarter/,0
"""Obama goes to G20 summit ...  Everywhere President Donald Trump goes, Obama shows up, too.""",Bloggers,/web/20180119171045/http://www.politifact.com/punditfact/statements/2017/jul/11/blog-posting/no-obama-did-not-follow-trump-g20-summit-germany/,0
"Says Paul Ryan said that 22 million Americans ""choose to be poor, so it’s their own problem if they can’t afford to be healthy.""",Newslo.com,/web/20180119171045/http://www.politifact.com/punditfact/statements/2017/jul/11/newslocom/fake-news-story-twists-paul-ryans-words-poor-peopl/,0
"Says John Podesta ""refused to give the DNC server to the FBI and the CIA. Disgraceful!""",Donald Trump,/web/20180119171045/http://www.politifact.com/truth-o-meter/statements/2017/jul/11/donald-trump/did-john-podesta-deny-cia-and-fbi-access-dnc-serve/,0
"Says Miami-Dade Circuit Court Judge Milton Hirsch ""is constantly overturned.""",Richard Corcoran,/web/20180119171045/http://www.politifact.com/florida/statements/2017/jul/11/richard-corcoran/richard-corcoran-fails-prove-claim-miami-judge-mil/,0
The GOP health care proposal would slash more than $135 million in federal funding available to PA schools.,Bob Casey,/web/20180119171045/http://www.politifact.com/pennsylvania/statements/2017/jul/11/bob-casey/trumpcare-fight-casey-overstates-gops-potential-me/,0
"Says because of Donald Trump, ""the IRS decided to stop enforcing the individual mandate that was the underpinning of the ACA. That has resulted in insurance companies all across the country jacking their rates up, explicitly because they don't believe that healthy people will buy insurance.""",Chris Murphy,/web/20180119171045/http://www.politifact.com/truth-o-meter/statements/2017/jul/10/chris-murphy/donald-trump-responsible-rising-health-insurance-p/,0
"Says ""James Comey Has Been Having An Affair With"" Debbie Wasserman Schultz.",FreedomCrossroads.us,/web/20180119171045/http://www.politifact.com/punditfact/statements/2017/jul/10/freedomcrossroadsus/its-fake-news-james-comey-and-debbie-wasserman-sch/,0
"Says Barack Obama found out about Russia ""in August. Now, the election was in November. That's a lot of time. He did nothing about it.""",Donald Trump,/web/20180119171045/http://www.politifact.com/truth-o-meter/statements/2017/jul/10/donald-trump/donald-trump-says-barack-obama-did-nothing-about-r/,0
"Giving a committee chair’s stipend in the New York State Senate to another member of that committee ""has been, in fact, a legislative practice for decades.""",Diane Savino,/web/20180119171045/http://www.politifact.com/new-york/statements/2017/jul/10/diane-savino/stipends-vice-chairs-state-senate-new-practice-not/,0
"""Sanctuary cities are extremely dangerous.""",Pat Toomey,/web/20180119171045/http://www.politifact.com/pennsylvania/statements/2017/jul/08/pat-toomey/pat-toomey-says-radical-philly-extremely-dangerous/,0
"""There are so many data that demonstrate that poor people, surprisingly, are less likely to use drugs than people with means.""",Gwen Moore,/web/20180119171045/http://www.politifact.com/wisconsin/statements/2017/jul/07/gwen-moore/are-poor-people-less-likely-use-drugs/,0
"Spicer: ""Trump has the legal right to cancel SCOTUS because they serve at his pleasure""",Bloggers,/web/20180119171045/http://www.politifact.com/punditfact/statements/2017/jul/06/blog-posting/its-fake-news-president-can-disband-supreme-court/,0
"Says the manager of a Checkers in Miami Gardens, Fla., killed 10 employees.",Channel24News.com,/web/20180119171045/http://www.politifact.com/punditfact/statements/2017/jul/06/channel24newscom/story-about-checkers-shooting-came-fake-news-gener/,0
"""Gas prices are the lowest in the U.S. in over ten years!""",Donald Trump,/web/20180119171045/http://www.politifact.com/truth-o-meter/statements/2017/jul/06/donald-trump/donald-trump-right-gas-prices-now-lowest-over-10-y/,0
Australia is microchipping its public.,Bloggers,/web/20180119171045/http://www.politifact.com/punditfact/statements/2017/jul/06/blog-posting/no-australian-government-not-installing-microchips/,0
"Says that Bill Clinton ""basically"" told then-Attorney General Loretta Lynch in 2016 that ""we killed Vince Foster.""",Pete Olson,/web/20180119171045/http://www.politifact.com/texas/statements/2017/jul/05/pete-olson/pete-olson-said-bill-clinton-basically-told-lorett/,0
"""Donald Trump plans to step down as President of the United States and resign from office within the next 30 days.""",StGeorgeGazette.com,/web/20180119171057/http://www.politifact.com/punditfact/statements/2017/jul/05/stgeorgegazettecom/story-about-ryan-announcing-trumps-resignation-com/,0
"""The president in no way, form or fashion has ever promoted or encouraged violence.""",Sarah  Huckabee Sanders,/web/20180119171057/http://www.politifact.com/truth-o-meter/statements/2017/jul/05/sarah-huckabee-sanders/has-donald-trump-never-promoted-or-encouraged-viol/,0
"Since he and Scott Walker took office in 2011, ""60,000 new jobs have been created in this state -- 40,000 of them were created in Madison and the Madison area.""",Paul Soglin,/web/20180119171057/http://www.politifact.com/wisconsin/statements/2017/jul/05/paul-soglin/madison-mayor-understates-wisconsin-job-growth-ove/,0
