statement,source,link,veracity
"""Leonardo DiCaprio explains why he’s moving to Casselberry, Florida.""",Bloggers,/web/20180119171057/http://www.politifact.com/punditfact/statements/2017/jun/30/blog-posting/no-leonardo-dicaprio-isnt-moving-orlando-suburb/,0
"""Trey Gowdy is the new director of the FBI!""",Snoopack.com,/web/20180119171110/http://www.politifact.com/punditfact/statements/2017/jun/28/snoopackcom/website-puts-fake-headline-old-post-supporting-tre/,0
"President Trump has signed more bills into law ""than any president previously before at this stage in the game.""",Devin Nunes,/web/20180119171110/http://www.politifact.com/california/statements/2017/jun/27/devin-nunes/nunes-gets-it-wrong-trump-hasnt-signed-more-bills-/,0
Says Johnny Depp died after being apprehended for threatening President Donald Trump’s life.,Bloggers,/web/20180119171110/http://www.politifact.com/punditfact/statements/2017/jun/27/blog-posting/fake-news-saga-said-depp-threatened-trump-died-fed/,0
Says investigators have found remains of missing women in steel barrels buried on Bill and Hillary Clinton’s property.,FreedomCrossroads.us,/web/20180119171110/http://www.politifact.com/punditfact/statements/2017/jun/26/freedomcrossroadsus/saga-bodies-found-barrels-clinton-property-fake-ne/,0
"""Massive Bumble Bee recall after 2 employees admit cooking a man and mixing him with a batch of tuna.""",Bloggers,/web/20180119171110/http://www.politifact.com/punditfact/statements/2017/jun/26/blog-posting/fake-headline-muddles-real-story-man-cooked-death-/,0
"""Seven years later, (Scott Walker) has not hit his first campaign promise of creating 250,000 jobs.""",Mark Pocan,/web/20180119171110/http://www.politifact.com/wisconsin/statements/2017/jun/23/mark-pocan/mark-pocan-claim-seven-years-later-scott-walker-ha/,1
"A waiver in the American Health Care Act ""doesn’t apply to things like maternity coverage.""",John Faso,/web/20180119171110/http://www.politifact.com/new-york/statements/2017/jun/22/john-faso/maternity-care-coverage-could-be-lost-through-stat/,0
"""Most likely the primary control knob (for the earth’s temperature) is the ocean waters and this environment that we live in.""",Rick Perry,/web/20180119171110/http://www.politifact.com/truth-o-meter/statements/2017/jun/22/rick-perry/rick-perry-wrongly-downplays-human-role-climate-ch/,0
"""5.7 million -- that’s how many illegal immigrants might have voted"" in 2008.",Ainsley Earhardt,/web/20180119171122/http://www.politifact.com/florida/statements/2017/jun/22/ainsley-earhardt/following-trump-voter-fraud-allegations-claim-57-m/,0
"""Chinese lunar rover finds no evidence of American moon landings.""",AntiNews.in,/web/20180119171122/http://www.politifact.com/truth-o-meter/statements/2017/jun/22/antinews/its-fake-news-chinese-lunar-rover-found-no-evidenc/,0
"""A study by the National Economics Research Association showed that the (Paris climate) deal could cost 2.7 million lost jobs in the U.S. by 2025 should our country adhere to the commitments made by the Obama Administration.""",Gus Bilirakis,/web/20180119171122/http://www.politifact.com/florida/statements/2017/jun/21/gus-bilirakis/gus-bilirakis-cites-flawed-study-defend-us-wit/,0
"""Libtard hero Al Franken forced to resign in disgrace.""",Bloggers,/web/20180119171122/http://www.politifact.com/punditfact/statements/2017/jun/21/blog-posting/fake-post-about-franken-resigning-was-originally-f/,0
"In the Georgia House district that hosted a special election on June 20, ""Trump won by 20+ points.""",Joy Reid,/web/20180119171122/http://www.politifact.com/punditfact/statements/2017/jun/21/joy-reid/joy-ann-reid-mistakes-size-trump-victory-georgia-d/,0
"""Cannibals arrested in Florida claim eating human flesh cures diabetes and depression""",TheMiamiGazette.com,/web/20180119171122/http://www.politifact.com/punditfact/statements/2017/jun/20/miami-gazette/report-cannibals-arrested-florida-fake-news/,0
"Says Jon Ossoff ""doesn't even live in (his) district.""",Donald Trump,/web/20180119171122/http://www.politifact.com/georgia/statements/2017/jun/20/donald-trump/trump-right-ossoff-does-not-live-georgias-6th-cong/,1
"Says Kellyanne Conway said liberal women hate her because of her ""striking beauty and intellect.""",LondonWebNews.com,/web/20180119171122/http://www.politifact.com/punditfact/statements/2017/jun/20/londonwebnewscom/kellyanne-conway-did-not-say-liberal-women-hate-he/,0
"""Nancy Pelosi suffers breakdown, taken from Capitol Hill on a stretcher.""",FreedomCrossroads.us,/web/20180119171122/http://www.politifact.com/punditfact/statements/2017/jun/20/freedomcrossroadsus/fake-news-pelosi-had-breakdown-credited-familiar-t/,0
"""The same unhinged leftists cheering last week's shooting are all backing Jon Ossoff.""",Principled PAC,/web/20180119171122/http://www.politifact.com/georgia/statements/2017/jun/19/principled-pac/pants-fire-claim-ossoff-supporters-celebrated-viol/,0
"""Trump welcomes Jamaica as a U.S. territory""",Bloggers,/web/20180119171122/http://www.politifact.com/truth-o-meter/statements/2017/jun/19/blog-posting/claim-jamaica-became-us-territory-fake-news/,0
Says Barack Obama complained that Democrats continue to ignore blacks except at election time.,Great America Alliance,/web/20180119171122/http://www.politifact.com/georgia/statements/2017/jun/19/great-america-alliance/Attack-ad-Obama-book-turn-blacks-Dems-Georgia/,0
"""There are currently 6 million jobs available in this country that are due in part to the skills gap.""",Ivanka Trump,/web/20180119171122/http://www.politifact.com/truth-o-meter/statements/2017/jun/16/ivanka-trump/ivanka-trump-mostly-right-role-skills-gap-unfilled/,1
"Says Loretta Lynch was part of ""a stunning collection of calls to violence and murder from the intolerant, unhinged leftists in the Democrat party.""",Infowars,/web/20180119171134/http://www.politifact.com/truth-o-meter/statements/2017/jun/16/infowars/infowars-ridiculous-claim-dems-called-violence/,0
A political map circulated by Sarah Palin’s PAC incited Rep. Gabby Giffords’ shooting,New York Times Editorial Board,/web/20180119171134/http://www.politifact.com/punditfact/statements/2017/jun/15/new-york-times-editorial-board/no-evidence-sarah-palins-pac-incited-shooting-rep-/,0
"""Democrat Maxine Waters has shown up to only 10 percent of congressional meetings for 35 years.""",TeddyStick.com,/web/20180119171134/http://www.politifact.com/punditfact/statements/2017/jun/15/teddystickcom/maxine-waters-has-not-skipped-90-percent-congressi/,0
"Says each of the past three years ""has been the hottest on record.""",Derrick Crowe,/web/20180119171134/http://www.politifact.com/texas/statements/2017/jun/15/derrick-crowe/democrat-lamar-smith-three-years-hottest-record-ea/,1
"Says the Senate Intelligence Committee has held 10 public hearings this year, ""more than double that held by the committee in any recent year.""",Richard Burr,/web/20180119171134/http://www.politifact.com/north-carolina/statements/2017/jun/14/richard-burr/russia-investigation-senate-hearings-have-uncommon/,1
"""How many federal rulings have NOW found intentional discrimination by #Txlege since 2011? 6.""",Rafael Anchia,/web/20180119171134/http://www.politifact.com/texas/statements/2017/jun/14/rafael-anchia/rafael-anchia-six-times-2011-federal-rulings-found/,1
"""NASA confirms Earth will experience 15 days of darkness In November 2017.""",Bloggers,/web/20180119171134/http://www.politifact.com/punditfact/statements/2017/jun/14/blog-posting/its-fake-nasa-never-said-earth-will-go-dark-15-day/,0
"""The DEA just raided a United States senator — Dems in a panic.""",Bloggers,/web/20180119171134/http://www.politifact.com/punditfact/statements/2017/jun/14/blog-posting/claim-democratic-senator-busted-dea-fake-news/,0
"Says Keanu Reeves gave a speech that began, ""I cannot be part of a world where men dress their wives as prostitutes by showing everything that should be cherished ...""",Bloggers,/web/20180119171134/http://www.politifact.com/punditfact/statements/2017/jun/13/blog-posting/keanu-reeves-did-not-give-long-speech-attributed-h/,0
"""Edward Snowden: Osama bin Laden is still alive living in the Bahamas.""",AntiNews.in,/web/20180119171134/http://www.politifact.com/punditfact/statements/2017/jun/12/antinews/years-old-story-edward-snowden-can-prove-osama-bin/,0
"For 22 percent of N.H. Meals on Wheels recipients, the delivery driver is ""the only human contact in their life from week to week.""",Ann McLane Kuster,/web/20180119171146/http://www.politifact.com/new-hampshire/statements/2017/jun/09/ann-mclane-kuster/kuster-says-meals-wheels-critical-human-lifeline-s/,1
Says former FBI Director James Comey admitted to leaking classified information.,North Carolina Republican Party,/web/20180119171146/http://www.politifact.com/north-carolina/statements/2017/jun/09/north-carolina-republican-party/james-comey-hearings-did-former-fbi-director-admit/,0
"""Seventy-seven of the top 300 cities with the highest poverty rate"" nationwide are in California.",Antonio  Villaraigosa,/web/20180119171146/http://www.politifact.com/california/statements/2017/jun/09/antonio-villaraigosa/villaraigosa-gets-it-wrong-california-poverty-figu/,0
"""Every single year that there's an increase (in temperature) it's within the margin of error -- meaning it isn't increasing.""",Greg Gutfeld,/web/20180119171146/http://www.politifact.com/florida/statements/2017/jun/09/greg-gutfeld/fox-news-show-co-host-greg-gutfeld-denies-temperat/,0
"""The Earth is 6,000 years old, that’s a fact.""",Jesse Kremer,/web/20180119171146/http://www.politifact.com/wisconsin/statements/2017/jun/08/jesse-kremer/republican-wisconsin-lawmaker-wrongly-states-its-f/,0
Says an Internet meme shows people rejoicing over the Paris agreement.,Sarah Palin,/web/20180119171146/http://www.politifact.com/florida/statements/2017/jun/07/sarah-palin/sarah-palin-facebook-meme-climate-accord-uses-unre/,0
"""Trump Removing Marines From the Navy.""",Vet TV,/web/20180119171146/http://www.politifact.com/punditfact/statements/2017/jun/07/vet-tv/idea-donald-trump-will-split-marines-navy-unfounde/,0
"Says ""Scott Baio .. dies in small plane crash.""",Daily USA Update,/web/20180119171146/http://www.politifact.com/punditfact/statements/2017/jun/07/daily-usa-update/actor-scott-baio-healthy-after-fake-news-report-hi/,0
"""The waiting list for Pre-K is over in the House budget.""",David Lewis,/web/20180119171146/http://www.politifact.com/north-carolina/statements/2017/jun/06/david-lewis/thousands-more-children-and-families-could-soon-ge/,1
"""Trump’s Top Scientist Pick: ‘Scientists Are Just Dumb Regular People That Think Dinosaurs Existed And The Earth Is Getting Warmer’""",Uspoln Website,/web/20180119171146/http://www.politifact.com/punditfact/statements/2017/jun/06/uspoln/no-trumps-reported-pick-usda-chief-scientist-did-n/,0
"Says ""Monica Lewinsky Found Dead"" in a burglary.",Bloggers,/web/20180119171146/http://www.politifact.com/punditfact/statements/2017/jun/06/blog-posting/no-monica-lewinsky-was-not-murdered-shes-aliveand-/,0
"""China will be allowed to build hundreds of additional coal plants. So we can’t build the plants, but they can, according to this (Paris) agreement.""",Donald Trump,/web/20180119171146/http://www.politifact.com/truth-o-meter/statements/2017/jun/05/donald-trump/donald-trump-wrong-paris-accord-china-and-coal-pla/,0
"Says Arabic ""is the third most-common language in Austin.""",Maram Museitif,/web/20180119171157/http://www.politifact.com/texas/statements/2017/jun/05/maram-museitif/city-austin-appointee-says-arabic-third-most-commo/,0
"""At least 7 dead and 48 wounded in terror attack and Mayor of London says there is ‘no reason to be alarmed!’ """,Donald Trump,/web/20180119171157/http://www.politifact.com/truth-o-meter/statements/2017/jun/04/donald-trump/donald-trumps-tweet-misleads-about-london-mayors-r/,0
"""State economic development dollars were used to support a project where goods were manufactured in China.""",Anthony Brindisi,/web/20180119171157/http://www.politifact.com/new-york/statements/2017/jun/02/anthony-brindisi/state-money-was-not-used-buy-beer-tanks-genesee-br/,0
"""Texas leads the country in animal deaths by sodium cyanide M-44s.""",Ann Hudspeth,/web/20180119171157/http://www.politifact.com/texas/statements/2017/jun/02/ann-hudspeth/austins-ann-hudspeth-says-texas-leads-nation-anima/,1
"In 2008, ""candidate Obama, he's not even president-elect, sends William Miller over to Iran to establish a back channel and let the Iranians know that should he win the election, they will have friendlier terms.""",Kimberley Strassel,/web/20180119171157/http://www.politifact.com/punditfact/statements/2017/jun/02/kimberley-strassel/did-obama-seek-back-channel-talks-iran-during-his-/,0
"""Syria and Nicaragua are the only nations that didn't sign the Paris Agreement. Nicaragua said it wasn't tough enough.""",Debbie Wasserman Schultz,/web/20180119171157/http://www.politifact.com/truth-o-meter/statements/2017/jun/01/debbie-wasserman-schultz/are-nicaragua-and-syria-only-countries-not-sign-pa/,1
"""Rubio: ‘Rape victims should be in custody if there is suspicion that they’re planning abortion.’ """,Uspoln Website,/web/20180119171157/http://www.politifact.com/punditfact/statements/2017/jun/01/uspoln/blogs-fabricate-marco-rubio-quote-about-putting-ra/,0
